"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"161","clear-thinking",0,0,0,0,0,0,0
"162","clever",53,17,13,5,7,6,5
"163","clingy",0,0,0,0,0,0,0
"164","cliquish",0,0,0,0,0,0,0
"165","close-mouthed",0,0,0,0,0,0,0
"166","closed-minded",0,0,0,0,0,0,0
"167","closefisted",0,0,0,0,0,0,0
"168","clownish",2,2,0,0,0,0,0
"169","clumsy",1,0,0,0,1,0,0
"170","coarse",6,2,1,2,0,1,0
"171","cocky",0,0,0,0,0,0,0
"172","coercive",0,0,0,0,0,0,0
"173","coherent",1,0,0,0,0,1,0
"174","cold",100,32,17,7,11,14,19
"175","coldhearted",0,0,0,0,0,0,0
"176","combative",0,0,0,0,0,0,0
"177","communicative",9,3,2,1,0,1,2
"178","companionable",0,0,0,0,0,0,0
"179","compassionate",13,4,1,0,1,2,5
"180","compassionless",0,0,0,0,0,0,0
"181","competitory",0,0,0,0,0,0,0
"182","complacent",0,0,0,0,0,0,0
"183","complaining",0,0,0,0,0,0,0
"184","complaisant",2,1,0,0,0,1,0
"185","complex",0,0,0,0,0,0,0
"186","compliant",1,0,0,0,0,0,1
"187","complicated",1,0,0,0,0,0,1
"188","complimentary",5,2,2,1,0,0,0
"189","compulsive",0,0,0,0,0,0,0
"190","comradely",0,0,0,0,0,0,0
"191","conceited",4,2,0,0,0,2,0
"192","conceitless",0,0,0,0,0,0,0
"193","conciliatory",2,0,0,1,0,1,0
"194","concise",2,1,1,0,0,0,0
"195","condescending",0,0,0,0,0,0,0
"196","confident",15,3,2,2,2,3,3
"197","confusable",0,0,0,0,0,0,0
"198","confused",11,3,2,0,2,2,2
"199","congenial",1,0,0,0,0,1,0
"200","conscienceless",0,0,0,0,0,0,0
"201","conscientious",6,0,2,1,0,1,2
"202","conservative",0,0,0,0,0,0,0
"203","considerate",9,2,4,0,0,0,3
"204","consistent",13,1,5,1,2,3,1
"205","consolatory",0,0,0,0,0,0,0
"206","constant",64,6,10,7,10,12,19
"207","constrained",0,0,0,0,0,0,0
"208","constructive",0,0,0,0,0,0,0
"209","contemplative",0,0,0,0,0,0,0
"210","contented",6,1,3,1,0,0,1
"211","contradictious",0,0,0,0,0,0,0
"212","contradictory",3,0,1,0,1,0,1
"213","contrary",9,2,3,1,2,0,1
"214","contrary-minded",0,0,0,0,0,0,0
"215","controlled",0,0,0,0,0,0,0
"216","conventional",0,0,0,0,0,0,0
"217","conversational",0,0,0,0,0,0,0
"218","cool",18,4,4,2,5,2,1
"219","coolheaded",0,0,0,0,0,0,0
"220","cooperative",0,0,0,0,0,0,0
"221","cordial",16,4,5,1,2,3,1
"222","corrective",1,0,0,0,1,0,0
"223","cosmopolitan",0,0,0,0,0,0,0
"224","counselable",0,0,0,0,0,0,0
"225","courageous",1,1,0,0,0,0,0
"226","courteous",9,0,5,0,3,1,0
"227","courtly",0,0,0,0,0,0,0
"228","covetous",0,0,0,0,0,0,0
"229","cowardly",0,0,0,0,0,0,0
"230","coy",0,0,0,0,0,0,0
"231","crabby",0,0,0,0,0,0,0
"232","crafty",0,0,0,0,0,0,0
"233","cranky",0,0,0,0,0,0,0
"234","creative",1,0,0,0,0,1,0
"235","credulous",1,0,0,0,0,0,1
"236","critical",10,2,3,1,1,1,2
"237","crotchety",0,0,0,0,0,0,0
"238","cruel",25,4,3,2,4,4,8
"239","crusading",0,0,0,0,0,0,0
"240","cultivated",0,0,0,0,0,0,0
"241","cultured",0,0,0,0,0,0,0
"242","cunning",2,0,0,0,0,0,2
"243","curious",16,3,3,1,3,5,1
"244","curt",0,0,0,0,0,0,0
"245","cynical",0,0,0,0,0,0,0
"246","dainty",0,0,0,0,0,0,0
"247","dapper",0,0,0,0,0,0,0
"248","daring",2,0,1,0,0,1,0
"249","dauntless",0,0,0,0,0,0,0
"250","debonair",0,0,0,0,0,0,0
"251","deceitful",6,0,0,0,0,2,4
"252","deceivable",0,0,0,0,0,0,0
"253","deceptive",0,0,0,0,0,0,0
"254","decisive",13,5,3,1,1,2,1
"255","dedicated",0,0,0,0,0,0,0
"256","deep",41,12,8,4,8,5,4
"257","defensive",0,0,0,0,0,0,0
"258","defiant",0,0,0,0,0,0,0
"259","definite",0,0,0,0,0,0,0
"260","deliberate",0,0,0,0,0,0,0
"261","deliberative",0,0,0,0,0,0,0
"262","demanding",0,0,0,0,0,0,0
"263","democratic",0,0,0,0,0,0,0
"264","demonstrative",0,0,0,0,0,0,0
"265","demure",1,0,1,0,0,0,0
"266","dependable",0,0,0,0,0,0,0
"267","dependent",12,3,2,0,2,1,4
"268","derisive",0,0,0,0,0,0,0
"269","derogatory",1,0,0,1,0,0,0
"270","designful",0,0,0,0,0,0,0
"271","despondent",0,0,0,0,0,0,0
"272","destructive",1,0,0,0,0,1,0
"273","detached",1,0,1,0,0,0,0
"274","determined",75,13,21,7,12,9,13
"275","devil-may-care",0,0,0,0,0,0,0
"276","devilish",2,0,0,2,0,0,0
"277","devious",0,0,0,0,0,0,0
"278","devout",0,0,0,0,0,0,0
"279","dictatorial",2,0,1,0,0,1,0
"280","dignified",14,2,4,1,1,3,3
"281","digressive",0,0,0,0,0,0,0
"282","diligent",0,0,0,0,0,0,0
"283","diplomatic",0,0,0,0,0,0,0
"284","direct",22,6,4,2,3,3,4
"285","discerning",1,0,1,0,0,0,0
"286","discourageable",0,0,0,0,0,0,0
"287","discourteous",0,0,0,0,0,0,0
"288","discreet",4,3,0,0,0,0,1
"289","discriminative",0,0,0,0,0,0,0
"290","disdainful",1,0,0,0,1,0,0
"291","disguiseless",0,0,0,0,0,0,0
"292","dishonest",0,0,0,0,0,0,0
"293","disobliging",0,0,0,0,0,0,0
"294","disorderly",0,0,0,0,0,0,0
"295","disorganized",0,0,0,0,0,0,0
"296","dispassionate",0,0,0,0,0,0,0
"297","disregardful",0,0,0,0,0,0,0
"298","disrespectful",5,0,2,1,1,1,0
"299","disruptive",0,0,0,0,0,0,0
"300","dissatisfied",5,0,1,2,0,1,1
"301","dissensualized",0,0,0,0,0,0,0
"302","dissocial",0,0,0,0,0,0,0
"303","distant",36,8,7,2,6,5,8
"304","distractible",0,0,0,0,0,0,0
"305","distrustful",0,0,0,0,0,0,0
"306","divertible",0,0,0,0,0,0,0
"307","docile",1,1,0,0,0,0,0
"308","doctrinaire",0,0,0,0,0,0,0
"309","dogged",0,0,0,0,0,0,0
"310","dogmatic",0,0,0,0,0,0,0
"311","doleful",2,1,0,0,0,1,0
"312","dominant",0,0,0,0,0,0,0
"313","domineering",0,0,0,0,0,0,0
"314","double-faced",0,0,0,0,0,0,0
"315","double-tongued",0,0,0,0,0,0,0
"316","down-to-earth",0,0,0,0,0,0,0
"317","dreamy",0,0,0,0,0,0,0
"318","dull",27,6,3,4,2,4,8
"319","dull-witted",0,0,0,0,0,0,0
"320","durable",4,1,1,0,2,0,0
"321","dutiful",5,1,1,1,2,0,0
"322","dynamic",0,0,0,0,0,0,0
"323","eager",89,18,18,12,10,13,18
"324","eagle-eyed",0,0,0,0,0,0,0
"325","earnest",55,8,7,3,5,12,20
"326","earthly-minded",0,0,0,0,0,0,0
"327","earthly-wise",0,0,0,0,0,0,0
"328","earthy",0,0,0,0,0,0,0
"329","easeless",0,0,0,0,0,0,0
"330","easy-going",0,0,0,0,0,0,0
"331","economical",3,0,2,0,0,0,1
"332","educable",0,0,0,0,0,0,0
"333","educated",0,0,0,0,0,0,0
"334","effeminate",0,0,0,0,0,0,0
"335","effervescent",0,0,0,0,0,0,0
"336","efficient",0,0,0,0,0,0,0
"337","egocentric",0,0,0,0,0,0,0
"338","egotistical",0,0,0,0,0,0,0
"339","elegant",60,21,10,1,10,12,6
"340","elfish",0,0,0,0,0,0,0
"341","eloquent",6,0,1,0,3,2,0
"342","elusive",0,0,0,0,0,0,0
"343","embittered",0,0,0,0,0,0,0
"344","emotional",0,0,0,0,0,0,0
"345","emotionless",0,0,0,0,0,0,0
"346","empathic",0,0,0,0,0,0,0
"347","emphatic",1,0,0,0,0,1,0
"348","encyclopedic",0,0,0,0,0,0,0
"349","energetic",2,1,0,0,0,1,0
"350","enlightened",1,0,1,0,0,0,0
"351","enterprising",0,0,0,0,0,0,0
"352","enthusiastic",2,0,0,0,0,0,2
"353","envious",2,2,0,0,0,0,0
"354","equalitarian",0,0,0,0,0,0,0
"355","erratic",0,0,0,0,0,0,0
"356","ethical",0,0,0,0,0,0,0
"357","evangelistic",0,0,0,0,0,0,0
"358","evasive",0,0,0,0,0,0,0
"359","exact",15,4,2,0,4,3,2
"360","exacting",0,0,0,0,0,0,0
"361","exaggerative",0,0,0,0,0,0,0
"362","excessive",21,3,6,2,1,4,5
"363","excitable",0,0,0,0,0,0,0
"364","exclusive",0,0,0,0,0,0,0
"365","exhaustible",0,0,0,0,0,0,0
"366","exhaustive",0,0,0,0,0,0,0
"367","exhibitionistic",0,0,0,0,0,0,0
"368","expansive",0,0,0,0,0,0,0
"369","explicit",5,0,1,1,1,2,0
"370","exploitative",0,0,0,0,0,0,0
"371","explosive",0,0,0,0,0,0,0
"372","expressive",12,2,4,0,1,2,3
"373","extravagant",12,1,1,1,2,4,3
"374","extroverted",0,0,0,0,0,0,0
"375","facetious",0,0,0,0,0,0,0
"376","factious",0,0,0,0,0,0,0
"377","faint-hearted",0,0,0,0,0,0,0
"378","fair-minded",0,0,0,0,0,0,0
"379","fair-natured",0,0,0,0,0,0,0
"380","faithful",12,2,1,4,1,3,1
"381","false-hearted",0,0,0,0,0,0,0
"382","fanatical",0,0,0,0,0,0,0
"383","fanciful",4,2,1,0,0,0,1
"384","fancy-free",0,0,0,0,0,0,0
"385","farseeing",0,0,0,0,0,0,0
"386","fastidious",5,0,0,0,1,2,2
"387","fatalistic",0,0,0,0,0,0,0
"388","fatigueless",0,0,0,0,0,0,0
"389","faultfinding",0,0,0,0,0,0,0
"390","fearful",35,5,5,11,3,5,6
"391","fearless",5,1,3,0,1,0,0
"392","feelingful",0,0,0,0,0,0,0
"393","feelingless",0,0,0,0,0,0,0
"394","feminine",5,1,3,0,0,0,1
"395","fervent",8,0,1,1,3,0,3
"396","fickle",2,0,0,1,0,0,1
"397","fidgety",0,0,0,0,0,0,0
"398","fierce",0,0,0,0,0,0,0
"399","fiery",0,0,0,0,0,0,0
"400","finicky",0,0,0,0,0,0,0
"401","firm",9,2,0,1,1,3,2
"402","flamboyant",0,0,0,0,0,0,0
"403","flammable",0,0,0,0,0,0,0
"404","flatterable",0,0,0,0,0,0,0
"405","flaunty",0,0,0,0,0,0,0
"406","flexible",0,0,0,0,0,0,0
"407","flighty",0,0,0,0,0,0,0
"408","flippant",0,0,0,0,0,0,0
"409","flirtatious",0,0,0,0,0,0,0
"410","fluttery",0,0,0,0,0,0,0
"411","folksy",0,0,0,0,0,0,0
"412","foolhardy",0,0,0,0,0,0,0
"413","foolish",33,8,8,5,2,6,4
"414","foot-loose",0,0,0,0,0,0,0
"415","forbearing",1,0,0,0,0,1,0
"416","forceful",0,0,0,0,0,0,0
"417","forceless",0,0,0,0,0,0,0
"418","forcible",0,0,0,0,0,0,0
"419","foresighted",0,0,0,0,0,0,0
"420","foresightless",0,0,0,0,0,0,0
"421","forethoughtful",0,0,0,0,0,0,0
"422","forgetful",2,0,1,0,1,0,0
"423","forgiving",1,1,0,0,0,0,0
"424","formal",17,2,2,0,3,8,2
"425","forthright",0,0,0,0,0,0,0
"426","forward",2,0,1,0,1,0,0
"427","forward-looking",0,0,0,0,0,0,0
"428","foul-mouthed",0,0,0,0,0,0,0
"429","foxy",0,0,0,0,0,0,0
"430","frank",5,0,1,0,0,0,4
"431","fraternal",4,0,2,1,1,0,0
"432","fraudulent",0,0,0,0,0,0,0
"433","free-living",0,0,0,0,0,0,0
"434","free-minded",0,0,0,0,0,0,0
"435","freethinking",0,0,0,0,0,0,0
"436","fretful",1,0,0,0,0,0,1
"437","fretless",0,0,0,0,0,0,0
"438","friendly",52,18,12,2,7,7,6
"439","frightenable",0,0,0,0,0,0,0
"440","frisky",0,0,0,0,0,0,0
"441","frivolous",5,0,0,1,0,3,1
"442","frolicsome",0,0,0,0,0,0,0
"443","frugal",0,0,0,0,0,0,0
"444","fussy",0,0,0,0,0,0,0
"445","gabby",0,0,0,0,0,0,0
"446","gallant",16,10,1,2,2,1,0
"447","generous",31,4,6,5,2,9,5
"448","genial",1,0,0,0,0,0,1
"449","genteel",13,2,3,1,1,3,3
"450","gentle",58,14,17,7,7,5,8
"451","gentle-hearted",0,0,0,0,0,0,0
"452","gentlemanlike",11,3,3,1,2,0,2
"453","girlish",1,0,1,0,0,0,0
"454","giving",0,0,0,0,0,0,0
"455","glib",0,0,0,0,0,0,0
"456","gloomy",13,1,3,4,1,1,3
"457","gluttonous",0,0,0,0,0,0,0
"458","god-fearing",0,0,0,0,0,0,0
"459","godless",0,0,0,0,0,0,0
"460","good-hearted",0,0,0,0,0,0,0
"461","good-humored",0,0,0,0,0,0,0
"462","good-natured",0,0,0,0,0,0,0
"463","good-tempered",0,0,0,0,0,0,0
"464","gossipy",0,0,0,0,0,0,0
"465","graceful",14,4,2,2,1,1,4
"466","graceless",0,0,0,0,0,0,0
"467","gracious",15,2,1,2,0,7,3
"468","great-hearted",0,0,0,0,0,0,0
"469","greedy",2,0,0,2,0,0,0
"470","gregarious",0,0,0,0,0,0,0
"471","gruff",0,0,0,0,0,0,0
"472","grumbly",0,0,0,0,0,0,0
"473","grumpy",0,0,0,0,0,0,0
"474","guileless",1,1,0,0,0,0,0
"475","gullible",0,0,0,0,0,0,0
"476","gushy",0,0,0,0,0,0,0
"477","gutless",0,0,0,0,0,0,0
"478","gutsy",0,0,0,0,0,0,0
"479","haphazard",0,0,0,0,0,0,0
"480","happy-go-lucky",0,0,0,0,0,0,0
"481","hard-headed",0,0,0,0,0,0,0
"482","hard-hearted",0,0,0,0,0,0,0
"483","hard-nosed",0,0,0,0,0,0,0
"484","hard-shelled",0,0,0,0,0,0,0
"485","hardened",5,1,0,0,2,0,2
"486","hardworking",0,0,0,0,0,0,0
"487","harsh",2,1,1,0,0,0,0
"488","hasty",20,3,8,0,2,3,4
"489","haughty",4,0,0,0,0,3,1
"490","headlong",0,0,0,0,0,0,0
"491","headstrong",3,0,0,0,1,1,1
"492","heartless",1,0,0,0,1,0,0
"493","hearty",13,1,3,2,4,2,1
"494","hectic",1,0,1,0,0,0,0
"495","heedful",0,0,0,0,0,0,0
"496","heedless",3,0,1,1,1,0,0
"497","helpful",0,0,0,0,0,0,0
"498","heretical",0,0,0,0,0,0,0
"499","hermitish",0,0,0,0,0,0,0
"500","heroic",4,0,0,4,0,0,0
"501","high-handed",0,0,0,0,0,0,0
"502","high-minded",0,0,0,0,0,0,0
"503","high-principled",0,0,0,0,0,0,0
"504","high-spirited",0,0,0,0,0,0,0
"505","high-strung",0,0,0,0,0,0,0
"506","highfaluting",0,0,0,0,0,0,0
"507","hit-or-miss",0,0,0,0,0,0,0
"508","hoggish",0,0,0,0,0,0,0
"509","homespun",0,0,0,0,0,0,0
"510","homicidal",0,0,0,0,0,0,0
"511","honest",26,5,6,7,1,1,6
"512","hospitable",6,1,0,0,4,0,1
"513","hostile",1,0,0,0,0,0,1
"514","hot-blooded",0,0,0,0,0,0,0
"515","hot-tempered",0,0,0,0,0,0,0
"516","humane",1,1,0,0,0,0,0
"517","humanitarian",0,0,0,0,0,0,0
"518","humble",25,9,4,4,2,4,2
"519","humorless",0,0,0,0,0,0,0
"520","humorous",1,0,1,0,0,0,0
"521","hypercritical",0,0,0,0,0,0,0
"522","hypersensitive",0,0,0,0,0,0,0
"523","hypersensual",0,0,0,0,0,0,0
"524","hypocritical",2,0,0,0,0,2,0
"525","icy",0,0,0,0,0,0,0
"526","idealistic",0,0,0,0,0,0,0
"527","ignorant",37,9,3,4,2,14,5
"528","ill-humored",0,0,0,0,0,0,0
"529","ill-mannered",0,0,0,0,0,0,0
"530","ill-natured",0,0,0,0,0,0,0
"531","ill-tempered",0,0,0,0,0,0,0
"532","ill-willed",0,0,0,0,0,0,0
"533","illiterate",5,2,0,0,0,1,2
"534","illogical",0,0,0,0,0,0,0
"535","imaginative",0,0,0,0,0,0,0
"536","imitative",0,0,0,0,0,0,0
"537","immature",0,0,0,0,0,0,0
"538","immoderate",0,0,0,0,0,0,0
"539","immodest",0,0,0,0,0,0,0
"540","immovable",3,0,0,1,0,0,2
"541","impartial",9,1,1,2,0,3,2
"542","impasslye",0,0,0,0,0,0,0
"543","impatient",54,11,12,8,6,8,9
"544","imperceptive",0,0,0,0,0,0,0
"545","impersonal",0,0,0,0,0,0,0
"546","impertinent",16,2,1,3,0,5,5
"547","imperturbable",0,0,0,0,0,0,0
"548","impetuous",4,0,0,1,0,1,2
"549","impious",0,0,0,0,0,0,0
"550","impish",0,0,0,0,0,0,0
"551","impolite",1,1,0,0,0,0,0
"552","impractical",0,0,0,0,0,0,0
"553","imprecise",0,0,0,0,0,0,0
"554","impressible",0,0,0,0,0,0,0
"555","impressionable",0,0,0,0,0,0,0
"556","imprudent",17,4,3,1,2,6,1
"557","impudent",4,2,1,0,0,1,0
"558","impulsive",0,0,0,0,0,0,0
"559","inaccurate",0,0,0,0,0,0,0
"560","inaggressive",0,0,0,0,0,0,0
"561","inarticulate",2,0,1,0,0,0,1
"562","incautious",0,0,0,0,0,0,0
"563","incoercible",0,0,0,0,0,0,0
"564","incompliant",0,0,0,0,0,0,0
"565","inconfident",0,0,0,0,0,0,0
"566","inconfinable",0,0,0,0,0,0,0
"567","incongenial",0,0,0,0,0,0,0
"568","inconsiderate",3,2,1,0,0,0,0
"569","inconsistent",4,1,1,1,1,0,0
"570","inconstant",4,0,1,1,1,0,1
"571","incontrollable",0,0,0,0,0,0,0
"572","inconvincible",0,0,0,0,0,0,0
"573","incorrupt",0,0,0,0,0,0,0
"574","incorruptible",0,0,0,0,0,0,0
"575","incurious",1,0,0,0,1,0,0
"576","indecisive",1,0,0,0,1,0,0
"577","indefatigable",4,1,2,0,0,0,1
"578","indefinite",3,0,2,0,0,1,0
"579","indeliberate",0,0,0,0,0,0,0
"580","indelicate",2,1,0,0,0,1,0
"581","independent",35,9,11,4,2,2,7
"582","indestructible",0,0,0,0,0,0,0
"583","indifferent",56,12,9,3,7,13,12
"584","indirect",1,0,0,0,0,1,0
"585","indiscreet",2,0,0,0,1,1,0
"586","indivertible",0,0,0,0,0,0,0
"587","individualistic",0,0,0,0,0,0,0
"588","indocile",0,0,0,0,0,0,0
"589","indomitable",0,0,0,0,0,0,0
"590","indulgent",10,2,3,2,0,1,2
"591","industrious",2,0,1,1,0,0,0
"592","inefficient",0,0,0,0,0,0,0
"593","inelegant",1,0,0,0,0,0,1
"594","ineloquent",0,0,0,0,0,0,0
"595","inexact",0,0,0,0,0,0,0
"596","inexcitable",0,0,0,0,0,0,0
"597","inexhaustible",2,0,0,0,1,1,0
"598","inexperienced",3,0,1,0,0,0,2
"599","inexplicit",0,0,0,0,0,0,0
"600","inexpressive",0,0,0,0,0,0,0
"601","inflexible",0,0,0,0,0,0,0
"602","informal",0,0,0,0,0,0,0
"603","informative",0,0,0,0,0,0,0
"604","informed",2,1,0,0,0,1,0
"605","ingenious",6,2,0,0,1,2,1
"606","ingenuous",0,0,0,0,0,0,0
"607","ingratiating",1,0,0,0,0,0,1
"608","ingratiatory",0,0,0,0,0,0,0
"609","inharmonious",0,0,0,0,0,0,0
"610","inhibited",0,0,0,0,0,0,0
"611","inhospitable",0,0,0,0,0,0,0
"612","inhuman",0,0,0,0,0,0,0
"613","inhumane",0,0,0,0,0,0,0
"614","inirritable",0,0,0,0,0,0,0
"615","injudicious",3,0,3,0,0,0,0
"616","innovative",0,0,0,0,0,0,0
"617","inquiring",0,0,0,0,0,0,0
"618","inquisitive",1,0,0,0,0,0,1
"619","inquisitorial",0,0,0,0,0,0,0
"620","insecure",0,0,0,0,0,0,0
"621","insensitive",0,0,0,0,0,0,0
"622","insensuous",0,0,0,0,0,0,0
"623","insightful",0,0,0,0,0,0,0
"624","insincere",3,1,0,0,0,1,1
"625","insolent",9,4,0,0,0,4,1
"626","instructible",0,0,0,0,0,0,0
"627","insubordinate",0,0,0,0,0,0,0
"628","insuppressible",0,0,0,0,0,0,0
"629","intellectual",5,3,1,1,0,0,0
"630","intelligent",15,4,1,2,3,4,1
"631","intemperate",0,0,0,0,0,0,0
"632","intense",2,0,1,1,0,0,0
"633","intimate",50,9,9,4,7,9,12
"634","intolerant",0,0,0,0,0,0,0
"635","intricate",1,0,0,0,0,1,0
"636","introspective",0,0,0,0,0,0,0
"637","introverted",0,0,0,0,0,0,0
"638","intrusive",0,0,0,0,0,0,0
"639","intuitive",0,0,0,0,0,0,0
"640","invariable",7,1,1,0,0,1,4
"641","inventive",1,0,0,0,0,0,1
"642","invincible",0,0,0,0,0,0,0
