"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"122","canny",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"123","cantankerous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","capable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125","capricious",11,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"126","carefree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","careful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"128","careless",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"129","careworn",6,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"130","casual",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"131","catty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","caustic",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"133","cautious",12,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
"134","cavalier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","censorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","cerebral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","ceremonious",6,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
"138","certain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139","changeable",5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"140","changeless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","charitable",9,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0
"142","chaste",11,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
"143","chatty",6,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
"144","cheerful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145","cherubic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","chic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","childish",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148","childlike",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"149","chipper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","chitchatty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","chivalrous",9,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
"152","choosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","circumspect",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"154","civil",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"155","civilized",5,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"156","clairvoyant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","clannish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","clear-cut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","clear-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","clear-sighted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","clear-thinking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","clever",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"163","clingy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","cliquish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","close-mouthed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","closed-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","closefisted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","clownish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","clumsy",11,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"170","coarse",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"171","cocky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","coercive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"173","coherent",9,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
"174","cold",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"175","coldhearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","combative",3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"177","communicative",11,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
"178","companionable",5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
"179","compassionate",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"180","compassionless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","competitory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","complacent",13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"183","complaining",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"184","complaisant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","complex",5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
"186","compliant",3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"187","complicated",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"188","complimentary",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"189","compulsive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","comradely",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","conceited",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"192","conceitless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","conciliatory",12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"194","concise",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"195","condescending",9,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0
"196","confident",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"197","confusable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","confused",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"199","congenial",10,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"200","conscienceless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","conscientious",10,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"202","conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","considerate",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"204","consistent",13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"205","consolatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","constant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"207","constrained",3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"208","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"209","contemplative",8,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
"210","contented",13,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"211","contradictious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","contradictory",12,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"213","contrary",10,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
"214","contrary-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","controlled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","conventional",8,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
"217","conversational",12,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"218","cool",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"219","coolheaded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","cooperative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","cordial",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"222","corrective",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"223","cosmopolitan",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"224","counselable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","courageous",9,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"226","courteous",8,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
"227","courtly",6,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"228","covetous",6,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
"229","cowardly",4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
"230","coy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"231","crabby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","crafty",8,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"233","cranky",3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"234","creative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","credulous",5,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
"236","critical",12,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"237","crotchety",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","cruel",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239","crusading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","cultivated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","cultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","cunning",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"243","curious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"244","curt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","cynical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","dainty",12,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"247","dapper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","daring",7,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
"249","dauntless",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"250","debonair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","deceitful",6,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"252","deceivable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","deceptive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"254","decisive",9,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"255","dedicated",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"256","deep",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257","defensive",5,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"258","defiant",8,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
"259","definite",12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"260","deliberate",12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"261","deliberative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","demanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","democratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","demonstrative",8,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"265","demure",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"266","dependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","dependent",12,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"268","derisive",5,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
"269","derogatory",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"270","designful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","despondent",12,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"272","destructive",12,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
"273","detached",3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"274","determined",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"275","devil-may-care",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","devilish",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"277","devious",3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"278","devout",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"279","dictatorial",3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"280","dignified",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"281","digressive",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"282","diligent",5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"283","diplomatic",4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"284","direct",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285","discerning",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"286","discourageable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","discourteous",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"288","discreet",13,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"289","discriminative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","disdainful",11,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"291","disguiseless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","dishonest",6,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"293","disobliging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","disorderly",7,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"295","disorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","dispassionate",4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"297","disregardful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","disrespectful",7,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
"299","disruptive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","dissatisfied",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"301","dissensualized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","dissocial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","distant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"304","distractible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","distrustful",10,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"306","divertible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","docile",4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"308","doctrinaire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","dogged",7,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0
"310","dogmatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","doleful",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"312","dominant",4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"313","domineering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","double-faced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","double-tongued",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","down-to-earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","dreamy",11,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"318","dull",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"319","dull-witted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","durable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","dutiful",13,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"322","dynamic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","eager",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"324","eagle-eyed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","earnest",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"326","earthly-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","earthly-wise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","earthy",9,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1
"329","easeless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","easy-going",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","economical",3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"332","educable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","educated",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"334","effeminate",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"335","effervescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","efficient",4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"337","egocentric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","egotistical",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"339","elegant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"340","elfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","eloquent",10,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1
"342","elusive",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"343","embittered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","emotional",3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"345","emotionless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","empathic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","emphatic",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
