"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"73","benevolent",4,1,1,0,1,1,0
"74","biased",1,0,1,0,0,0,0
"75","big-mouthed",0,0,0,0,0,0,0
"76","bigheaded",0,0,0,0,0,0,0
"77","bighearted",0,0,0,0,0,0,0
"78","bigoted",0,0,0,0,0,0,0
"79","bitter",5,1,1,1,0,1,1
"80","bland",0,0,0,0,0,0,0
"81","blase",0,0,0,0,0,0,0
"82","blasphemous",0,0,0,0,0,0,0
"83","blunt",3,1,1,0,0,0,1
"84","blunt-witted",0,0,0,0,0,0,0
"85","blustery",0,0,0,0,0,0,0
"86","boastful",1,1,0,0,0,0,0
"87","boastless",0,0,0,0,0,0,0
"88","boisterous",1,0,0,0,0,0,1
"89","bold",5,0,1,1,1,1,1
"90","bookish",0,0,0,0,0,0,0
"91","boorish",0,0,0,0,0,0,0
"92","bossy",0,0,0,0,0,0,0
"93","bountiful",1,1,0,0,0,0,0
"94","boyish",2,1,0,0,0,0,1
"95","brainy",0,0,0,0,0,0,0
"96","brash",0,0,0,0,0,0,0
"97","brave",1,0,0,0,1,0,0
"98","brawlsome",0,0,0,0,0,0,0
"99","brazen",0,0,0,0,0,0,0
"100","breezy",0,0,0,0,0,0,0
"101","bright",6,1,1,1,1,1,1
"102","brisk",2,1,1,0,0,0,0
"103","bristly",0,0,0,0,0,0,0
"104","broad-minded",0,0,0,0,0,0,0
"105","broad-spoken",0,0,0,0,0,0,0
"106","broody",0,0,0,0,0,0,0
"107","brusque",0,0,0,0,0,0,0
"108","brutal",1,1,0,0,0,0,0
"109","bubbly",0,0,0,0,0,0,0
"110","bullheaded",0,0,0,0,0,0,0
"111","bullish",0,0,0,0,0,0,0
"112","bullying",0,0,0,0,0,0,0
"113","buoyant",0,0,0,0,0,0,0
"114","businesslike",0,0,0,0,0,0,0
"115","busyish",0,0,0,0,0,0,0
"116","cagy",0,0,0,0,0,0,0
"117","calculable",0,0,0,0,0,0,0
"118","calculating",0,0,0,0,0,0,0
"119","callous",0,0,0,0,0,0,0
"120","calm",6,1,1,1,1,1,1
"121","candid",4,0,1,0,1,1,1
"122","canny",0,0,0,0,0,0,0
"123","cantankerous",0,0,0,0,0,0,0
"124","capable",6,1,1,1,1,1,1
"125","capricious",1,1,0,0,0,0,0
"126","carefree",0,0,0,0,0,0,0
"127","careful",5,1,1,0,1,1,1
"128","careless",6,1,1,1,1,1,1
"129","careworn",0,0,0,0,0,0,0
"130","casual",1,0,0,0,0,1,0
"131","catty",0,0,0,0,0,0,0
"132","caustic",0,0,0,0,0,0,0
"133","cautious",5,1,1,0,1,1,1
"134","cavalier",0,0,0,0,0,0,0
"135","censorial",0,0,0,0,0,0,0
"136","cerebral",0,0,0,0,0,0,0
"137","ceremonious",4,1,1,0,1,1,0
"138","certain",6,1,1,1,1,1,1
"139","changeable",1,0,0,1,0,0,0
"140","changeless",0,0,0,0,0,0,0
"141","charitable",3,1,1,0,1,0,0
"142","chaste",0,0,0,0,0,0,0
"143","chatty",4,1,1,0,0,1,1
"144","cheerful",6,1,1,1,1,1,1
"145","cherubic",0,0,0,0,0,0,0
"146","chic",0,0,0,0,0,0,0
"147","childish",0,0,0,0,0,0,0
"148","childlike",0,0,0,0,0,0,0
"149","chipper",0,0,0,0,0,0,0
"150","chitchatty",0,0,0,0,0,0,0
"151","chivalrous",0,0,0,0,0,0,0
"152","choosy",0,0,0,0,0,0,0
"153","circumspect",1,0,0,0,0,1,0
"154","civil",6,1,1,1,1,1,1
"155","civilized",1,0,0,1,0,0,0
"156","clairvoyant",0,0,0,0,0,0,0
"157","clannish",0,0,0,0,0,0,0
"158","clear-cut",0,0,0,0,0,0,0
"159","clear-headed",0,0,0,0,0,0,0
"160","clear-sighted",0,0,0,0,0,0,0
"161","clear-thinking",0,0,0,0,0,0,0
"162","clever",6,1,1,1,1,1,1
"163","clingy",0,0,0,0,0,0,0
"164","cliquish",0,0,0,0,0,0,0
"165","close-mouthed",0,0,0,0,0,0,0
"166","closed-minded",0,0,0,0,0,0,0
"167","closefisted",0,0,0,0,0,0,0
"168","clownish",1,1,0,0,0,0,0
"169","clumsy",1,0,0,0,1,0,0
"170","coarse",4,1,1,1,0,1,0
"171","cocky",0,0,0,0,0,0,0
"172","coercive",0,0,0,0,0,0,0
"173","coherent",1,0,0,0,0,1,0
"174","cold",6,1,1,1,1,1,1
"175","coldhearted",0,0,0,0,0,0,0
"176","combative",0,0,0,0,0,0,0
"177","communicative",5,1,1,1,0,1,1
"178","companionable",0,0,0,0,0,0,0
"179","compassionate",5,1,1,0,1,1,1
"180","compassionless",0,0,0,0,0,0,0
"181","competitory",0,0,0,0,0,0,0
"182","complacent",0,0,0,0,0,0,0
"183","complaining",0,0,0,0,0,0,0
"184","complaisant",2,1,0,0,0,1,0
"185","complex",0,0,0,0,0,0,0
"186","compliant",1,0,0,0,0,0,1
"187","complicated",1,0,0,0,0,0,1
"188","complimentary",3,1,1,1,0,0,0
"189","compulsive",0,0,0,0,0,0,0
"190","comradely",0,0,0,0,0,0,0
"191","conceited",2,1,0,0,0,1,0
"192","conceitless",0,0,0,0,0,0,0
"193","conciliatory",2,0,0,1,0,1,0
"194","concise",2,1,1,0,0,0,0
"195","condescending",0,0,0,0,0,0,0
"196","confident",6,1,1,1,1,1,1
"197","confusable",0,0,0,0,0,0,0
"198","confused",5,1,1,0,1,1,1
"199","congenial",1,0,0,0,0,1,0
"200","conscienceless",0,0,0,0,0,0,0
"201","conscientious",4,0,1,1,0,1,1
"202","conservative",0,0,0,0,0,0,0
"203","considerate",3,1,1,0,0,0,1
"204","consistent",6,1,1,1,1,1,1
"205","consolatory",0,0,0,0,0,0,0
"206","constant",6,1,1,1,1,1,1
"207","constrained",0,0,0,0,0,0,0
"208","constructive",0,0,0,0,0,0,0
"209","contemplative",0,0,0,0,0,0,0
"210","contented",4,1,1,1,0,0,1
"211","contradictious",0,0,0,0,0,0,0
"212","contradictory",3,0,1,0,1,0,1
"213","contrary",5,1,1,1,1,0,1
"214","contrary-minded",0,0,0,0,0,0,0
"215","controlled",0,0,0,0,0,0,0
"216","conventional",0,0,0,0,0,0,0
"217","conversational",0,0,0,0,0,0,0
"218","cool",6,1,1,1,1,1,1
"219","coolheaded",0,0,0,0,0,0,0
"220","cooperative",0,0,0,0,0,0,0
"221","cordial",6,1,1,1,1,1,1
"222","corrective",1,0,0,0,1,0,0
"223","cosmopolitan",0,0,0,0,0,0,0
"224","counselable",0,0,0,0,0,0,0
"225","courageous",1,1,0,0,0,0,0
"226","courteous",3,0,1,0,1,1,0
"227","courtly",0,0,0,0,0,0,0
"228","covetous",0,0,0,0,0,0,0
"229","cowardly",0,0,0,0,0,0,0
"230","coy",0,0,0,0,0,0,0
"231","crabby",0,0,0,0,0,0,0
"232","crafty",0,0,0,0,0,0,0
"233","cranky",0,0,0,0,0,0,0
"234","creative",1,0,0,0,0,1,0
"235","credulous",1,0,0,0,0,0,1
"236","critical",6,1,1,1,1,1,1
"237","crotchety",0,0,0,0,0,0,0
"238","cruel",6,1,1,1,1,1,1
"239","crusading",0,0,0,0,0,0,0
"240","cultivated",0,0,0,0,0,0,0
"241","cultured",0,0,0,0,0,0,0
"242","cunning",1,0,0,0,0,0,1
"243","curious",6,1,1,1,1,1,1
"244","curt",0,0,0,0,0,0,0
"245","cynical",0,0,0,0,0,0,0
"246","dainty",0,0,0,0,0,0,0
"247","dapper",0,0,0,0,0,0,0
"248","daring",2,0,1,0,0,1,0
"249","dauntless",0,0,0,0,0,0,0
"250","debonair",0,0,0,0,0,0,0
"251","deceitful",2,0,0,0,0,1,1
"252","deceivable",0,0,0,0,0,0,0
"253","deceptive",0,0,0,0,0,0,0
"254","decisive",6,1,1,1,1,1,1
"255","dedicated",0,0,0,0,0,0,0
"256","deep",6,1,1,1,1,1,1
"257","defensive",0,0,0,0,0,0,0
"258","defiant",0,0,0,0,0,0,0
"259","definite",0,0,0,0,0,0,0
"260","deliberate",0,0,0,0,0,0,0
"261","deliberative",0,0,0,0,0,0,0
"262","demanding",0,0,0,0,0,0,0
"263","democratic",0,0,0,0,0,0,0
"264","demonstrative",0,0,0,0,0,0,0
"265","demure",1,0,1,0,0,0,0
"266","dependable",0,0,0,0,0,0,0
"267","dependent",5,1,1,0,1,1,1
"268","derisive",0,0,0,0,0,0,0
"269","derogatory",1,0,0,1,0,0,0
"270","designful",0,0,0,0,0,0,0
"271","despondent",0,0,0,0,0,0,0
"272","destructive",1,0,0,0,0,1,0
"273","detached",1,0,1,0,0,0,0
"274","determined",6,1,1,1,1,1,1
"275","devil-may-care",0,0,0,0,0,0,0
"276","devilish",1,0,0,1,0,0,0
"277","devious",0,0,0,0,0,0,0
"278","devout",0,0,0,0,0,0,0
"279","dictatorial",2,0,1,0,0,1,0
"280","dignified",6,1,1,1,1,1,1
"281","digressive",0,0,0,0,0,0,0
"282","diligent",0,0,0,0,0,0,0
"283","diplomatic",0,0,0,0,0,0,0
"284","direct",6,1,1,1,1,1,1
"285","discerning",1,0,1,0,0,0,0
"286","discourageable",0,0,0,0,0,0,0
"287","discourteous",0,0,0,0,0,0,0
"288","discreet",2,1,0,0,0,0,1
"289","discriminative",0,0,0,0,0,0,0
"290","disdainful",1,0,0,0,1,0,0
"291","disguiseless",0,0,0,0,0,0,0
"292","dishonest",0,0,0,0,0,0,0
"293","disobliging",0,0,0,0,0,0,0
"294","disorderly",0,0,0,0,0,0,0
"295","disorganized",0,0,0,0,0,0,0
"296","dispassionate",0,0,0,0,0,0,0
"297","disregardful",0,0,0,0,0,0,0
"298","disrespectful",4,0,1,1,1,1,0
"299","disruptive",0,0,0,0,0,0,0
"300","dissatisfied",4,0,1,1,0,1,1
"301","dissensualized",0,0,0,0,0,0,0
"302","dissocial",0,0,0,0,0,0,0
"303","distant",6,1,1,1,1,1,1
"304","distractible",0,0,0,0,0,0,0
"305","distrustful",0,0,0,0,0,0,0
"306","divertible",0,0,0,0,0,0,0
"307","docile",1,1,0,0,0,0,0
"308","doctrinaire",0,0,0,0,0,0,0
"309","dogged",0,0,0,0,0,0,0
"310","dogmatic",0,0,0,0,0,0,0
"311","doleful",2,1,0,0,0,1,0
"312","dominant",0,0,0,0,0,0,0
"313","domineering",0,0,0,0,0,0,0
"314","double-faced",0,0,0,0,0,0,0
"315","double-tongued",0,0,0,0,0,0,0
"316","down-to-earth",0,0,0,0,0,0,0
"317","dreamy",0,0,0,0,0,0,0
"318","dull",6,1,1,1,1,1,1
"319","dull-witted",0,0,0,0,0,0,0
"320","durable",3,1,1,0,1,0,0
"321","dutiful",4,1,1,1,1,0,0
"322","dynamic",0,0,0,0,0,0,0
"323","eager",6,1,1,1,1,1,1
"324","eagle-eyed",0,0,0,0,0,0,0
"325","earnest",6,1,1,1,1,1,1
"326","earthly-minded",0,0,0,0,0,0,0
"327","earthly-wise",0,0,0,0,0,0,0
"328","earthy",0,0,0,0,0,0,0
"329","easeless",0,0,0,0,0,0,0
"330","easy-going",0,0,0,0,0,0,0
"331","economical",2,0,1,0,0,0,1
"332","educable",0,0,0,0,0,0,0
"333","educated",0,0,0,0,0,0,0
"334","effeminate",0,0,0,0,0,0,0
"335","effervescent",0,0,0,0,0,0,0
"336","efficient",0,0,0,0,0,0,0
"337","egocentric",0,0,0,0,0,0,0
"338","egotistical",0,0,0,0,0,0,0
"339","elegant",6,1,1,1,1,1,1
"340","elfish",0,0,0,0,0,0,0
"341","eloquent",3,0,1,0,1,1,0
"342","elusive",0,0,0,0,0,0,0
"343","embittered",0,0,0,0,0,0,0
"344","emotional",0,0,0,0,0,0,0
"345","emotionless",0,0,0,0,0,0,0
"346","empathic",0,0,0,0,0,0,0
"347","emphatic",1,0,0,0,0,1,0
"348","encyclopedic",0,0,0,0,0,0,0
"349","energetic",2,1,0,0,0,1,0
"350","enlightened",1,0,1,0,0,0,0
"351","enterprising",0,0,0,0,0,0,0
"352","enthusiastic",1,0,0,0,0,0,1
"353","envious",1,1,0,0,0,0,0
"354","equalitarian",0,0,0,0,0,0,0
"355","erratic",0,0,0,0,0,0,0
"356","ethical",0,0,0,0,0,0,0
"357","evangelistic",0,0,0,0,0,0,0
"358","evasive",0,0,0,0,0,0,0
"359","exact",5,1,1,0,1,1,1
"360","exacting",0,0,0,0,0,0,0
"361","exaggerative",0,0,0,0,0,0,0
"362","excessive",6,1,1,1,1,1,1
"363","excitable",0,0,0,0,0,0,0
"364","exclusive",0,0,0,0,0,0,0
"365","exhaustible",0,0,0,0,0,0,0
"366","exhaustive",0,0,0,0,0,0,0
"367","exhibitionistic",0,0,0,0,0,0,0
"368","expansive",0,0,0,0,0,0,0
"369","explicit",4,0,1,1,1,1,0
"370","exploitative",0,0,0,0,0,0,0
"371","explosive",0,0,0,0,0,0,0
"372","expressive",5,1,1,0,1,1,1
"373","extravagant",6,1,1,1,1,1,1
"374","extroverted",0,0,0,0,0,0,0
"375","facetious",0,0,0,0,0,0,0
"376","factious",0,0,0,0,0,0,0
"377","faint-hearted",0,0,0,0,0,0,0
"378","fair-minded",0,0,0,0,0,0,0
"379","fair-natured",0,0,0,0,0,0,0
"380","faithful",6,1,1,1,1,1,1
"381","false-hearted",0,0,0,0,0,0,0
"382","fanatical",0,0,0,0,0,0,0
"383","fanciful",3,1,1,0,0,0,1
"384","fancy-free",0,0,0,0,0,0,0
"385","farseeing",0,0,0,0,0,0,0
"386","fastidious",3,0,0,0,1,1,1
"387","fatalistic",0,0,0,0,0,0,0
"388","fatigueless",0,0,0,0,0,0,0
"389","faultfinding",0,0,0,0,0,0,0
"390","fearful",6,1,1,1,1,1,1
"391","fearless",3,1,1,0,1,0,0
"392","feelingful",0,0,0,0,0,0,0
"393","feelingless",0,0,0,0,0,0,0
"394","feminine",3,1,1,0,0,0,1
"395","fervent",4,0,1,1,1,0,1
"396","fickle",2,0,0,1,0,0,1
"397","fidgety",0,0,0,0,0,0,0
"398","fierce",0,0,0,0,0,0,0
"399","fiery",0,0,0,0,0,0,0
"400","finicky",0,0,0,0,0,0,0
"401","firm",5,1,0,1,1,1,1
"402","flamboyant",0,0,0,0,0,0,0
"403","flammable",0,0,0,0,0,0,0
"404","flatterable",0,0,0,0,0,0,0
"405","flaunty",0,0,0,0,0,0,0
"406","flexible",0,0,0,0,0,0,0
"407","flighty",0,0,0,0,0,0,0
"408","flippant",0,0,0,0,0,0,0
"409","flirtatious",0,0,0,0,0,0,0
"410","fluttery",0,0,0,0,0,0,0
"411","folksy",0,0,0,0,0,0,0
"412","foolhardy",0,0,0,0,0,0,0
"413","foolish",6,1,1,1,1,1,1
"414","foot-loose",0,0,0,0,0,0,0
"415","forbearing",1,0,0,0,0,1,0
"416","forceful",0,0,0,0,0,0,0
"417","forceless",0,0,0,0,0,0,0
"418","forcible",0,0,0,0,0,0,0
"419","foresighted",0,0,0,0,0,0,0
"420","foresightless",0,0,0,0,0,0,0
"421","forethoughtful",0,0,0,0,0,0,0
"422","forgetful",2,0,1,0,1,0,0
"423","forgiving",1,1,0,0,0,0,0
"424","formal",5,1,1,0,1,1,1
"425","forthright",0,0,0,0,0,0,0
"426","forward",2,0,1,0,1,0,0
"427","forward-looking",0,0,0,0,0,0,0
"428","foul-mouthed",0,0,0,0,0,0,0
"429","foxy",0,0,0,0,0,0,0
"430","frank",2,0,1,0,0,0,1
"431","fraternal",3,0,1,1,1,0,0
"432","fraudulent",0,0,0,0,0,0,0
"433","free-living",0,0,0,0,0,0,0
"434","free-minded",0,0,0,0,0,0,0
"435","freethinking",0,0,0,0,0,0,0
"436","fretful",1,0,0,0,0,0,1
"437","fretless",0,0,0,0,0,0,0
"438","friendly",6,1,1,1,1,1,1
"439","frightenable",0,0,0,0,0,0,0
"440","frisky",0,0,0,0,0,0,0
"441","frivolous",3,0,0,1,0,1,1
"442","frolicsome",0,0,0,0,0,0,0
"443","frugal",0,0,0,0,0,0,0
"444","fussy",0,0,0,0,0,0,0
"445","gabby",0,0,0,0,0,0,0
"446","gallant",5,1,1,1,1,1,0
"447","generous",6,1,1,1,1,1,1
"448","genial",1,0,0,0,0,0,1
"449","genteel",6,1,1,1,1,1,1
"450","gentle",6,1,1,1,1,1,1
"451","gentle-hearted",0,0,0,0,0,0,0
"452","gentlemanlike",5,1,1,1,1,0,1
"453","girlish",1,0,1,0,0,0,0
"454","giving",0,0,0,0,0,0,0
"455","glib",0,0,0,0,0,0,0
"456","gloomy",6,1,1,1,1,1,1
"457","gluttonous",0,0,0,0,0,0,0
"458","god-fearing",0,0,0,0,0,0,0
"459","godless",0,0,0,0,0,0,0
"460","good-hearted",0,0,0,0,0,0,0
"461","good-humored",0,0,0,0,0,0,0
"462","good-natured",0,0,0,0,0,0,0
"463","good-tempered",0,0,0,0,0,0,0
"464","gossipy",0,0,0,0,0,0,0
"465","graceful",6,1,1,1,1,1,1
"466","graceless",0,0,0,0,0,0,0
"467","gracious",5,1,1,1,0,1,1
"468","great-hearted",0,0,0,0,0,0,0
"469","greedy",1,0,0,1,0,0,0
"470","gregarious",0,0,0,0,0,0,0
"471","gruff",0,0,0,0,0,0,0
"472","grumbly",0,0,0,0,0,0,0
"473","grumpy",0,0,0,0,0,0,0
"474","guileless",1,1,0,0,0,0,0
"475","gullible",0,0,0,0,0,0,0
"476","gushy",0,0,0,0,0,0,0
"477","gutless",0,0,0,0,0,0,0
"478","gutsy",0,0,0,0,0,0,0
"479","haphazard",0,0,0,0,0,0,0
"480","happy-go-lucky",0,0,0,0,0,0,0
"481","hard-headed",0,0,0,0,0,0,0
"482","hard-hearted",0,0,0,0,0,0,0
"483","hard-nosed",0,0,0,0,0,0,0
"484","hard-shelled",0,0,0,0,0,0,0
"485","hardened",3,1,0,0,1,0,1
"486","hardworking",0,0,0,0,0,0,0
"487","harsh",2,1,1,0,0,0,0
"488","hasty",5,1,1,0,1,1,1
"489","haughty",2,0,0,0,0,1,1
"490","headlong",0,0,0,0,0,0,0
"491","headstrong",3,0,0,0,1,1,1
"492","heartless",1,0,0,0,1,0,0
"493","hearty",6,1,1,1,1,1,1
"494","hectic",1,0,1,0,0,0,0
"495","heedful",0,0,0,0,0,0,0
"496","heedless",3,0,1,1,1,0,0
"497","helpful",0,0,0,0,0,0,0
"498","heretical",0,0,0,0,0,0,0
"499","hermitish",0,0,0,0,0,0,0
"500","heroic",1,0,0,1,0,0,0
"501","high-handed",0,0,0,0,0,0,0
"502","high-minded",0,0,0,0,0,0,0
"503","high-principled",0,0,0,0,0,0,0
"504","high-spirited",0,0,0,0,0,0,0
"505","high-strung",0,0,0,0,0,0,0
"506","highfaluting",0,0,0,0,0,0,0
"507","hit-or-miss",0,0,0,0,0,0,0
"508","hoggish",0,0,0,0,0,0,0
"509","homespun",0,0,0,0,0,0,0
"510","homicidal",0,0,0,0,0,0,0
"511","honest",6,1,1,1,1,1,1
"512","hospitable",3,1,0,0,1,0,1
"513","hostile",1,0,0,0,0,0,1
"514","hot-blooded",0,0,0,0,0,0,0
"515","hot-tempered",0,0,0,0,0,0,0
"516","humane",1,1,0,0,0,0,0
"517","humanitarian",0,0,0,0,0,0,0
"518","humble",6,1,1,1,1,1,1
"519","humorless",0,0,0,0,0,0,0
"520","humorous",1,0,1,0,0,0,0
"521","hypercritical",0,0,0,0,0,0,0
"522","hypersensitive",0,0,0,0,0,0,0
"523","hypersensual",0,0,0,0,0,0,0
"524","hypocritical",1,0,0,0,0,1,0
"525","icy",0,0,0,0,0,0,0
"526","idealistic",0,0,0,0,0,0,0
"527","ignorant",6,1,1,1,1,1,1
"528","ill-humored",0,0,0,0,0,0,0
"529","ill-mannered",0,0,0,0,0,0,0
"530","ill-natured",0,0,0,0,0,0,0
"531","ill-tempered",0,0,0,0,0,0,0
"532","ill-willed",0,0,0,0,0,0,0
"533","illiterate",3,1,0,0,0,1,1
"534","illogical",0,0,0,0,0,0,0
"535","imaginative",0,0,0,0,0,0,0
"536","imitative",0,0,0,0,0,0,0
"537","immature",0,0,0,0,0,0,0
"538","immoderate",0,0,0,0,0,0,0
"539","immodest",0,0,0,0,0,0,0
"540","immovable",2,0,0,1,0,0,1
"541","impartial",5,1,1,1,0,1,1
"542","impasslye",0,0,0,0,0,0,0
"543","impatient",6,1,1,1,1,1,1
"544","imperceptive",0,0,0,0,0,0,0
"545","impersonal",0,0,0,0,0,0,0
"546","impertinent",5,1,1,1,0,1,1
"547","imperturbable",0,0,0,0,0,0,0
"548","impetuous",3,0,0,1,0,1,1
"549","impious",0,0,0,0,0,0,0
"550","impish",0,0,0,0,0,0,0
"551","impolite",1,1,0,0,0,0,0
"552","impractical",0,0,0,0,0,0,0
"553","imprecise",0,0,0,0,0,0,0
"554","impressible",0,0,0,0,0,0,0
"555","impressionable",0,0,0,0,0,0,0
"556","imprudent",6,1,1,1,1,1,1
"557","impudent",3,1,1,0,0,1,0
"558","impulsive",0,0,0,0,0,0,0
"559","inaccurate",0,0,0,0,0,0,0
"560","inaggressive",0,0,0,0,0,0,0
"561","inarticulate",2,0,1,0,0,0,1
"562","incautious",0,0,0,0,0,0,0
"563","incoercible",0,0,0,0,0,0,0
"564","incompliant",0,0,0,0,0,0,0
"565","inconfident",0,0,0,0,0,0,0
"566","inconfinable",0,0,0,0,0,0,0
"567","incongenial",0,0,0,0,0,0,0
"568","inconsiderate",2,1,1,0,0,0,0
"569","inconsistent",4,1,1,1,1,0,0
"570","inconstant",4,0,1,1,1,0,1
"571","incontrollable",0,0,0,0,0,0,0
"572","inconvincible",0,0,0,0,0,0,0
"573","incorrupt",0,0,0,0,0,0,0
"574","incorruptible",0,0,0,0,0,0,0
"575","incurious",1,0,0,0,1,0,0
"576","indecisive",1,0,0,0,1,0,0
"577","indefatigable",3,1,1,0,0,0,1
"578","indefinite",2,0,1,0,0,1,0
"579","indeliberate",0,0,0,0,0,0,0
"580","indelicate",2,1,0,0,0,1,0
"581","independent",6,1,1,1,1,1,1
"582","indestructible",0,0,0,0,0,0,0
"583","indifferent",6,1,1,1,1,1,1
"584","indirect",1,0,0,0,0,1,0
"585","indiscreet",2,0,0,0,1,1,0
"586","indivertible",0,0,0,0,0,0,0
"587","individualistic",0,0,0,0,0,0,0
"588","indocile",0,0,0,0,0,0,0
"589","indomitable",0,0,0,0,0,0,0
"590","indulgent",5,1,1,1,0,1,1
"591","industrious",2,0,1,1,0,0,0
"592","inefficient",0,0,0,0,0,0,0
"593","inelegant",1,0,0,0,0,0,1
"594","ineloquent",0,0,0,0,0,0,0
"595","inexact",0,0,0,0,0,0,0
"596","inexcitable",0,0,0,0,0,0,0
"597","inexhaustible",2,0,0,0,1,1,0
"598","inexperienced",2,0,1,0,0,0,1
"599","inexplicit",0,0,0,0,0,0,0
"600","inexpressive",0,0,0,0,0,0,0
"601","inflexible",0,0,0,0,0,0,0
"602","informal",0,0,0,0,0,0,0
"603","informative",0,0,0,0,0,0,0
"604","informed",2,1,0,0,0,1,0
"605","ingenious",4,1,0,0,1,1,1
"606","ingenuous",0,0,0,0,0,0,0
"607","ingratiating",1,0,0,0,0,0,1
"608","ingratiatory",0,0,0,0,0,0,0
"609","inharmonious",0,0,0,0,0,0,0
"610","inhibited",0,0,0,0,0,0,0
"611","inhospitable",0,0,0,0,0,0,0
"612","inhuman",0,0,0,0,0,0,0
"613","inhumane",0,0,0,0,0,0,0
"614","inirritable",0,0,0,0,0,0,0
"615","injudicious",1,0,1,0,0,0,0
"616","innovative",0,0,0,0,0,0,0
"617","inquiring",0,0,0,0,0,0,0
"618","inquisitive",1,0,0,0,0,0,1
"619","inquisitorial",0,0,0,0,0,0,0
"620","insecure",0,0,0,0,0,0,0
"621","insensitive",0,0,0,0,0,0,0
"622","insensuous",0,0,0,0,0,0,0
"623","insightful",0,0,0,0,0,0,0
"624","insincere",3,1,0,0,0,1,1
"625","insolent",3,1,0,0,0,1,1
"626","instructible",0,0,0,0,0,0,0
"627","insubordinate",0,0,0,0,0,0,0
"628","insuppressible",0,0,0,0,0,0,0
"629","intellectual",3,1,1,1,0,0,0
"630","intelligent",6,1,1,1,1,1,1
"631","intemperate",0,0,0,0,0,0,0
"632","intense",2,0,1,1,0,0,0
"633","intimate",6,1,1,1,1,1,1
"634","intolerant",0,0,0,0,0,0,0
"635","intricate",1,0,0,0,0,1,0
"636","introspective",0,0,0,0,0,0,0
"637","introverted",0,0,0,0,0,0,0
"638","intrusive",0,0,0,0,0,0,0
"639","intuitive",0,0,0,0,0,0,0
"640","invariable",4,1,1,0,0,1,1
"641","inventive",1,0,0,0,0,0,1
"642","invincible",0,0,0,0,0,0,0
